id,date,text,hashtags,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,source,retweets,favorites,is_retweet,reply_to_status
1348557660518445056,2021-01-11 09:09:35,"Besok, 15 Juta Bahan Baku Vaksin Covid Bakal Tiba Di Tanah Air

@BudiGSadikin #BahanBaku #VaksinCovid19… https://t.co/oKiGYpCSrZ","['BahanBaku', 'VaksinCovid19']",Rakyat Merdeka,"Graha Pena, Kebayoran Lama 12",Official Twitter of Rakyat Merdeka | The Political Newsleader | Web: https://t.co/0ulMBMELYr| FB: Rakyat Merdeka | IG @rakyatmerdeka1999 | https://t.co/wLwCDX4qmy,2016-03-22 13:54:59,1607,204,259,False,Twitter for Android,3,3,False,
1348562330389409794,2021-01-11 09:28:09,"Menurut @Abe_Mukti  Muhammadiyah sendiri memiliki tiga sikap terkait program vaksinasi pemerintah. Pertama, Muhamma… https://t.co/8JDdxsTkRb",,Muhammadiyah,Indonesia,Pimpinan Pusat Muhammadiyah,2009-09-11 04:36:41,199696,87,1369,True,Twitter Web App,16,48,False,
1348562331983245317,2021-01-11 09:28:09,"Kedua, jika syarat pertama terpenuhi Muhammadiyah menurutnya akan mendukung agar vaksinasi berjalan dengan sebaik-b… https://t.co/FidrmMU8Qu",,Muhammadiyah,Indonesia,Pimpinan Pusat Muhammadiyah,2009-09-11 04:36:41,199696,87,1369,True,Twitter Web App,2,16,False,1.3485623303894098e+18
1348562333509947398,2021-01-11 09:28:10,"Ketiga, Muhammadiyah meminta kepada semua pihak untuk menjadikan program vaksinasi sebagai gerakan sosial yang dipe… https://t.co/bMQb06Q6Bo",,Muhammadiyah,Indonesia,Pimpinan Pusat Muhammadiyah,2009-09-11 04:36:41,199696,87,1369,True,Twitter Web App,0,12,False,1.3485623319832453e+18
1348562341152002050,2021-01-11 09:28:11,"Izin penggunaan darurat vaksin Sinovac diumumkan Kepala BPOM Penny K. Lukito dalam konferensi pers secara virtual,… https://t.co/uvQ6j9Thau",,MNC Trijaya 104.6 FM,Jakarta,The Real News and Information | Akun Resmi | SMS/WA 08121111046│Phone 021-3921717│FB Fan Page: MNC Trijaya │ email: redaksi@mnctrijaya.com,2009-11-09 04:43:54,43747,232,5525,False,Twitter Web App,0,1,False,
1348563902636781569,2021-01-11 09:34:24,"Kasus terkonfirmasi positif Covid-19 di Lampung Utara (Lampura) bertambah 13 pasien.
#COVID19 #Rapidtest… https://t.co/GoMsio3beX","['COVID19', 'Rapidtest']",Lampung Post (Official),"Lampung, Indonesia","Adalah Twitter resmi Harian Umum Lampung Post. Berada dalam naungan PT Masa Kini Mandiri, penerbit Koran Lampung Post",2018-02-09 06:38:00,2571,4815,169,False,Twitter Web App,0,1,False,
1348566668830666753,2021-01-11 09:45:23,"Insyaallah berita baik dari Badan Pengawas Obat dan Makanan (BPOM) juga bisa segera menyusul,"" ujar Budi Gunadi.… https://t.co/K7rMdy81Z6",,Validnews Indonesia,"Jakarta Capital Region, Indone","Akun resmi https://t.co/55annBI0AZ; portal berita aktual, menyajikan data dan kajian dengan elegan. Diperkuat oleh Pusat Kajian @VisiTeliti",2017-06-13 09:25:32,22354,84,726,False,Twitter Web App,0,0,False,
1348570352314679296,2021-01-11 10:00:01,"Tahukah kamu, SohIB?
Komisi Fatwa @MUIPusat menetapkan #Vaksin #COVID19 Halal &amp; Suci.

Dan baru2 ini, @BPOM_RI suda… https://t.co/0JibiZklm0","['Vaksin', 'COVID19']",Indonesia Baik,Indonesia,📱Sajian konten informasi digital | 📊Fakta dan data menarik setiap hari | 📌Powered by @djikp @kemkominfo | #️⃣ #IndonesiaBaik #YangMudaSukaData,2017-02-13 07:59:15,22082,168,212,True,TweetDeck,2,2,False,
1348571365264285697,2021-01-11 10:04:03,"21 Desember 2020, Badan Pengawas Obat Eropa (EMA) dan Komisi Eropa mengizinkan penggunaan #vaksin virus corona… https://t.co/y4ddLmGwL9",['vaksin'],DW Indonesia,"Bonn, Jerman","Tempat diskusi asyik bagi para pecinta sains, teknologi, dan lingkungan! Mau dari Indonesia 🇮🇩, Jerman 🇩🇪, dan dunia 🌎🌍🌏, semua ada di sini!",2010-06-01 08:42:06,63496,1089,996,True,Twitter Web App,2,10,False,
1348572539274973185,2021-01-11 10:08:43,"Yuk cek faktanya seputar vaksin virus corona di IG Live Eka Hospital bersama @sinar_masid pada hari Rabu, 13 Januar… https://t.co/0WO4Sfnje9",,Eka Hospital,BSD-Pekanbaru-Cibubur-Bekasi,"A private general hospital committed to provide quality healthcare services.   https://t.co/mLtp4W9P71 
https://t.co/rkLGbFJkwP…",2010-03-08 08:57:52,3747,282,99,False,Twitter for Android,1,0,False,
1348578584902856710,2021-01-11 10:32:44,Badan Pendapatan PPKAD Kabupaten Tanggamus menyatakan tidak ada instruksi pusat untuk menyediakan penanganan Covid-… https://t.co/DZXAbUUbsk,,Lampung Post (Official),"Lampung, Indonesia","Adalah Twitter resmi Harian Umum Lampung Post. Berada dalam naungan PT Masa Kini Mandiri, penerbit Koran Lampung Post",2018-02-09 06:38:00,2571,4815,169,False,Twitter Web App,0,0,False,
1348581402879483905,2021-01-11 10:43:56,"BPOM Beri Izin Vaksin Sinovac dgn Efikasi 65,3% https://t.co/ernQoAgkmK  #vaksin #COVID19","['vaksin', 'COVID19']",Independen.id,"DKI Jakarta, Indonesia","Media. Akun resmi https://t.co/rkS9gEYdkJ media sindikasi. Berkolaborasi, tumbuh bersama media lokal, mengangkat isu lokal dan isu penting untuk publik.",2016-08-05 12:05:57,735,70,6,False,Twitter Web App,0,0,False,
1348581698162675713,2021-01-11 10:45:06,"info, Pekan ini tenaga kesehatan di Jabar mulai suntik vaksin Covid cek disini untuk selengkapnya… https://t.co/msZcLrS0lP",,simmanews,Bandung |Promo :082136836896,Portal Media Edukatif dan Inspiratif,2020-09-02 07:47:02,44,106,109,False,TweetDeck,0,1,False,
1348585579890446337,2021-01-11 11:00:32,"BPOM Resmi Keluarkan EUA Untuk Vaksin Sinovac

https://t.co/UHFzi6uvJH

#idnglobe #vaksin #izindarurat #bpom","['idnglobe', 'vaksin', 'izindarurat', 'bpom']",R = ?,"Jakarta Selatan, DKI Jakarta",Redaktur di @idnglobe || #2021: karena bodoh makanya belajar. karena miskin makanya kerja. karena belum mati makanya masih hidup.,2010-12-30 04:36:59,264,352,491,False,Twitter for Android,0,0,False,
1348587188389257216,2021-01-11 11:06:55,BPOM (@BPOM_RI) akhirnya mengeluarkan izin penggunaan darurat atau EUA untuk vaksin Covid-19. Penny menyebutkan sud… https://t.co/lXf99CcXwL,,Fix Makassar,"South Sulawesi, Indonesia","Part of Pikiran Rakyat Media Network | https://t.co/cyniG6yOWN
Kontak:
Tlp/WA: +62 822-9624-3008
Email: fixmakassar@gmail.com
Fb: https://t.co/08tEgcbN1e",2020-07-11 11:38:57,45,62,5,False,Twitter Web App,1,0,False,
1348592118139244547,2021-01-11 11:26:31,"Perkembangan #vaksin di #Indonesia, diiringi dengan kenaikan kasus #COVID19 yang memaksa kita pada PSBB. Ternyata n… https://t.co/MxYGkyBSoC","['vaksin', 'Indonesia', 'COVID19']",Teleskop,Mostly in Middle Power Nations,Menceritakan dunia lewat cara pandang kita | Telling the stories of the world through our point of view | ✉ : teleskop0455@gmail.com,2020-09-23 15:59:55,551,19,21,False,Twitter for Android,4,6,False,
1348592527989895168,2021-01-11 11:28:08,"#Tokyo, ibukota #Jepang mencatat refor 2.447 kasus infeksi #COVID19 dalam sehari. Hal ini langsung membuat Perdana… https://t.co/6IgD5OOQ9j","['Tokyo', 'Jepang', 'COVID19']",Teleskop,Mostly in Middle Power Nations,Menceritakan dunia lewat cara pandang kita | Telling the stories of the world through our point of view | ✉ : teleskop0455@gmail.com,2020-09-23 15:59:55,551,19,21,False,Twitter for Android,1,1,False,1.3485921181392443e+18
1348592810572738561,2021-01-11 11:29:16,"Tak tanggung - tanggung, ""soft #lockdown"" yang dilakukan #Jepang dilakukan hingga 7 Februari. Ini membuat mereka ke… https://t.co/dNZxCx88mB","['lockdown', 'Jepang']",Teleskop,Mostly in Middle Power Nations,Menceritakan dunia lewat cara pandang kita | Telling the stories of the world through our point of view | ✉ : teleskop0455@gmail.com,2020-09-23 15:59:55,551,19,21,False,Twitter for Android,1,1,False,1.3485925279898952e+18
1348592996162412551,2021-01-11 11:30:00,Ketua Badan Pengawas Obat dan Makanan (BPOM) Penny Lukito memberikan izin penggunaan darurat atau Emergency Use Aut… https://t.co/UtRNhkDfvo,,TIMES INDONESIA,Wisma Mas Isman Jakarta,"Media Online Berjaringan No. 1 Indonesia | Berita Positif Indonesia #cekfakta⁣
⁣
𝐄𝐦𝐚𝐢𝐥 : 𝗿𝗲𝗱𝗮𝗸𝘀𝗶@𝘁𝗶𝗺𝗲𝘀𝗶𝗻𝗱𝗼𝗻𝗲𝘀𝗶𝗮.𝗰𝗼.𝗶𝗱",2018-10-18 05:46:37,1183,237,570,False,Twitter Web App,0,0,False,
1348593069575217152,2021-01-11 11:30:18,"Rupanya, #Jepang juga negara yang diisi oleh #manusia biasa. Mereka terlalu ""santai"" melonggarkan #mobilitas pendud… https://t.co/HfAmOvY2BJ","['Jepang', 'manusia', 'mobilitas']",Teleskop,Mostly in Middle Power Nations,Menceritakan dunia lewat cara pandang kita | Telling the stories of the world through our point of view | ✉ : teleskop0455@gmail.com,2020-09-23 15:59:55,551,19,21,False,Twitter for Android,1,1,False,1.3485928105727386e+18
1348593727204335617,2021-01-11 11:32:54,"Profesor penyakit menular dari Universitas #Nagasaki menegaskan bahwa, #Jepang kini sedang mengalami kekurangan… https://t.co/35LltV5D6Y","['Nagasaki', 'Jepang']",Teleskop,Mostly in Middle Power Nations,Menceritakan dunia lewat cara pandang kita | Telling the stories of the world through our point of view | ✉ : teleskop0455@gmail.com,2020-09-23 15:59:55,551,19,21,False,Twitter for Android,1,1,False,1.348593496467206e+18
1348597504368140295,2021-01-11 11:47:55,"Siapa saja yg tidak boleh di Vaksin COVID19?

🎵 Aya Nakamura - Copines
#vaccines #vaccination #vaksin… https://t.co/IK5ByRrL4S","['vaccines', 'vaccination', 'vaksin']",gian fitriyani,Indonesia,"Midwife Advocate, A+, ɛəriːz, GI▲N | Instagram: gianfyi | 📧: gianfitriyani@yahoo.co.id
Tidak Takut Disuntik (Imunisasi Difteri)
🔽🔽🔽🔽🔽",2010-08-28 11:56:28,711,324,639,False,Instagram,0,0,False,
1348602012431044609,2021-01-11 12:05:50,"MUI NYATAKAN VAKSIN COVID19 SINOVAC HALAL
#vaksin #sinovachalal #vaksìncovid19 #vaksingratisutkrakyat… https://t.co/vFwtL6wxGi","['vaksin', 'sinovachalal', 'vaksìncovid19', 'vaksingratisutkrakyat']",windy wardani,,engkau adalah kenangan terindah dalam hidupku,2020-11-17 15:38:02,2,5,1,False,Twitter Web App,0,0,False,
1348602118928691200,2021-01-11 12:06:15,"MUI : VAKSIN COVID19 SINOVAC SUCI DAN HALAL
#vaksin #sinovachalal #vaksìncovid19 #vaksingratisutkrakyat… https://t.co/bRTF5d4wht","['vaksin', 'sinovachalal', 'vaksìncovid19', 'vaksingratisutkrakyat']",windy wardani,,engkau adalah kenangan terindah dalam hidupku,2020-11-17 15:38:02,2,5,1,False,Twitter Web App,0,0,False,
1348602307399749632,2021-01-11 12:07:00,"BPOM Terbitkan izin penggunaan darurat vaksin Covid19 buatan sinovac
#vaksin #sinovachalal #vaksìncovid19… https://t.co/4cDaCr3hKh","['vaksin', 'sinovachalal', 'vaksìncovid19']",windy wardani,,engkau adalah kenangan terindah dalam hidupku,2020-11-17 15:38:02,2,5,1,False,Twitter Web App,0,0,False,
1348602437309894658,2021-01-11 12:07:31,"Lusa Vaksinasi akan Dimulai
#vaksin #sinovachalal #vaksìncovid19 #vaksingratisutkrakyat #covid19indonesia #Covid19… https://t.co/UJ4io7aHLg","['vaksin', 'sinovachalal', 'vaksìncovid19', 'vaksingratisutkrakyat', 'covid19indonesia', 'Covid19']",windy wardani,,engkau adalah kenangan terindah dalam hidupku,2020-11-17 15:38:02,2,5,1,False,Twitter Web App,0,0,False,
1348602568163803139,2021-01-11 12:08:02,"Vaksin Covid19 Produksi Sinovac Suci dan Halal
#vaksin #sinovachalal #vaksìncovid19 #vaksingratisutkrakyat… https://t.co/E6SkG7VDLq","['vaksin', 'sinovachalal', 'vaksìncovid19', 'vaksingratisutkrakyat']",windy wardani,,engkau adalah kenangan terindah dalam hidupku,2020-11-17 15:38:02,2,5,1,False,Twitter Web App,0,0,False,
1348603005738704897,2021-01-11 12:09:47,"Dengerin ini vaksin yg mengandung Vero Cell

#Harto
#Telegram
#11januari
#Pengusaha
#VaksinLolosUjiKlinis
#Zaman… https://t.co/rgwu7c7i5c","['Harto', 'Telegram', '11januari', 'Pengusaha', 'VaksinLolosUjiKlinis', 'Zaman']",Andi soraya,,,2019-08-28 04:09:32,140,421,7556,False,Twitter Web App,1,4,False,
1348605762965102592,2021-01-11 12:20:44,"Enam daerah di Provinsi Lampung masuk dalam zona merah atau resiko tinggi penyebaran covid-19.
#COVID19 #Rapidtest… https://t.co/phW4xxghly","['COVID19', 'Rapidtest']",Lampung Post (Official),"Lampung, Indonesia","Adalah Twitter resmi Harian Umum Lampung Post. Berada dalam naungan PT Masa Kini Mandiri, penerbit Koran Lampung Post",2018-02-09 06:38:00,2571,4815,169,False,Twitter Web App,0,0,False,
1348609044408397824,2021-01-11 12:33:46,"Selain memberi dukungan, para anggota legislatif (aleg) bersedia menjadi kelompok pertama yang menjalani vaksinasi… https://t.co/f6s8OJMScU",,gopos.id,"Kota Gorontalo, Gorontalo",Akun Resmi dari Media Online https://t.co/PhSZB8JLHW,2018-12-01 09:56:24,236,37,2,False,WordPress.com,0,0,False,
1348612575508922368,2021-01-11 12:47:48,"kenapa harus nakes, kan kita ada wakil rakyat, sebagai wakil nya rakyat, seharusnya mereka yang pertama #covid19… https://t.co/4ywmGFsuys",['covid19'],Marsianus Eka Noviantus,,Vox Populi Vox Dei,2021-01-04 00:04:04,20,83,0,False,Twitter for Android,0,0,False,
1348613790540079106,2021-01-11 12:52:38,Kota Metro kembali memasuki zona merah dengan jumlah kasus sebanyak 345 pasien yang tercatat oleh Dinas Kesehatan s… https://t.co/r4hwZqWZQO,,Lampung Post (Official),"Lampung, Indonesia","Adalah Twitter resmi Harian Umum Lampung Post. Berada dalam naungan PT Masa Kini Mandiri, penerbit Koran Lampung Post",2018-02-09 06:38:00,2571,4815,169,False,Twitter Web App,0,2,False,
1348614658148552705,2021-01-11 12:56:05,Badan POM Akhirnya Resmi Keluarkan Emergency Use Authorization atau Persetujuan penggunaan dalam kondisi kedarurata… https://t.co/ZL7mfviKXe,,Paket~Kilat~Harga~Ekonomis🔃,"Ciledug, Tangerang 021-7315092","➖
#Santoso Paket Chaplin🚀
#Pahala Express Chaplin🚀
#Elteha Cargo Chaplin🚀
#Rosalia Express Chaplin🚀
#Tiket Kai + Pesawat + Hotel✈️
➖
#Wa : 087771823220 📣",2011-10-03 08:13:24,548,1911,5681,False,Twitter Web App,0,3,False,
1348615656783097856,2021-01-11 13:00:03,"Jelang vaksinasi yang dimulai 13 Januari 2021, izin penggunaan darurat vaksin tersebut sudah dikeluarkan.… https://t.co/y0qxIaVEcc",,VIVAcoid,"Jakarta, Indonesia","#1newstainment

FOLLOW ⬇️⬇️⬇️
@vivanewscom | @100kpjcom | @intipseleb | @vlixid | @jagodangdutcom | @sahijabcom",2009-05-22 02:19:27,4295281,20,382,True,Buffer,1,3,False,
1348618379465146368,2021-01-11 13:10:52,"BPOM (@BPOM_RI) Terbitkan EUA, Komisi Fatwa MUI: Vaksin Sinovac Halal dan Boleh Digunakan Muslim… https://t.co/ziehQuSiT5",,Majelis Ulama Indonesia,"Jalan Proklmasi No 51, Menteng","Wadah Ulama, Zuama, dan Cendekiawan Islam di Indonesia. 

Ig: MuiPusat",2017-10-13 23:53:44,7156,14,72,False,Twitter Web App,2,4,False,
1348618643207188487,2021-01-11 13:11:55,"Kasus terkonfirmasi Covid-19 Lampung kembali bertambah 135 orang.
#COVID19 #Rapidtest #rapidtestantigen #swab… https://t.co/rEKuQbaOu9","['COVID19', 'Rapidtest', 'rapidtestantigen', 'swab']",Lampung Post (Official),"Lampung, Indonesia","Adalah Twitter resmi Harian Umum Lampung Post. Berada dalam naungan PT Masa Kini Mandiri, penerbit Koran Lampung Post",2018-02-09 06:38:00,2571,4815,169,False,Twitter Web App,0,0,False,
1348618846794518529,2021-01-11 13:12:43,"""Vaksin bukan tiket aman COVID ya gaes, masih ada kemungkinan kita kena (kayak orang yg udah vaksin cacar air, tete… https://t.co/aJBW79wLZt",,Ayu Mashari,,,2010-12-05 13:18:27,7513,165,1429,False,Twitter for Android,0,0,False,
1348620442102239237,2021-01-11 13:19:04,"Vaksin Sinovac Tiba di Yogya, Vaksinasi direncanakan pada Tanggal 14 Januari #vaksin #covid19 #indonesiasehat https://t.co/hxSFREY0AC","['vaksin', 'covid19', 'indonesiasehat']",Borneo Idaman,,repost,2020-11-25 08:09:52,0,7,4,False,Twitter for Android,0,0,False,
1348621725802450944,2021-01-11 13:24:10,"Rumah Sakit Pendidikan (RSP) Unila merawat 9 pasien covid-19 tanpa gejala. 
#COVID19 #Rapidtest #rapidtestantigen… https://t.co/klwHcAFEzb","['COVID19', 'Rapidtest', 'rapidtestantigen']",Lampung Post (Official),"Lampung, Indonesia","Adalah Twitter resmi Harian Umum Lampung Post. Berada dalam naungan PT Masa Kini Mandiri, penerbit Koran Lampung Post",2018-02-09 06:38:00,2571,4815,169,False,Twitter Web App,0,0,False,
1348626751392415750,2021-01-11 13:44:08,"(THREAD)

Beberapa negara sudah mulai menyuntikkan vaksin untuk menghentikan virus corona. Indonesia masih dalam pe… https://t.co/LGMpbGwxKd",,Validnews Indonesia,"Jakarta Capital Region, Indone","Akun resmi https://t.co/55annBI0AZ; portal berita aktual, menyajikan data dan kajian dengan elegan. Diperkuat oleh Pusat Kajian @VisiTeliti",2017-06-13 09:25:32,22354,84,726,False,Twitter for Android,0,0,False,
1348626754705915905,2021-01-11 13:44:09,Belakangan kita disibukkan memilih vaksin apa yang paling baik. Atau siapa kelompok yang paling pantas diprioritask… https://t.co/swOGQYgWg3,,Validnews Indonesia,"Jakarta Capital Region, Indone","Akun resmi https://t.co/55annBI0AZ; portal berita aktual, menyajikan data dan kajian dengan elegan. Diperkuat oleh Pusat Kajian @VisiTeliti",2017-06-13 09:25:32,22354,84,726,False,Twitter for Android,0,1,False,1.3486267513924155e+18
1348628760753422341,2021-01-11 13:52:07,Pemerintah berupaya keras mengantisipasi supaya virus corona varian baru tidak sampai ke Indonesia tercinta.… https://t.co/ubPHlHHH6Y,,Kaltim Official,,"Informasi memggambarkan kepribadianmu, ingatanmu, keahlianmu.",2020-12-16 15:43:27,2,30,78,False,Twitter for Android,0,1,False,
1348634433864097793,2021-01-11 14:14:40,"Saksikan iNews Malam ""BPOM Keluarkan Izin Vaksin COVID-19"" sekarang, hanya di iNews!

#iNews #iNewsMalam #vaksin… https://t.co/MhMVaMmUqI","['iNews', 'iNewsMalam', 'vaksin']",iNews,iNews Tower Lantai 10,,2011-09-19 03:32:18,111372,359,811,True,TweetDeck,2,0,False,
1348634770067103745,2021-01-11 14:16:00,"Harus berjalan efektif, pemerintah akan memulai program vaksinasi COVID-19 pada 13 Januari mendatang.… https://t.co/vWp0kXRUYZ",,newsmerahputih,Jakarta,"Official Twitter https://t.co/vTTj2EEZOB Portal Berita Terkini, Portal Media Sosial, Portal Video Sosial.

#BeraniMenginspirasi",2014-08-07 16:00:21,8689,216,331,False,TweetDeck,0,1,False,
1348634774210940930,2021-01-11 14:16:01,"Jelang dua hari sebelum vaksinasi tahap pertama dilakukan, Badan POM akhirnya mengeluarkan izin Emergency use autho… https://t.co/FIDndjwfbZ",,GenPI.co,Indonesia,"Download Apps Android: https://t.co/833QEXPjBE?amp=1
Download Apps IOS: https://t.co/FgpNrPLgR0?amp=1
Contact Us: socmed@genpi.co",2018-02-23 10:31:44,1800,1,133,False,genpico,0,0,False,
1348638074389942272,2021-01-11 14:29:08,"BPOM akhirnya mengeluarkan izin edar vaksin Covid-19 Sinovac. 

#Vaksin #Sinovac #BPOM 

https://t.co/HneLTmjvkP","['Vaksin', 'Sinovac', 'BPOM']",iNews.id,"Jakarta, Indonesia","Official Twitter of https://t.co/VcBPTpbkAZ, MNC Media Group | redaksi@inews.id | sales@inews.id | Android : https://t.co/ZZuh3jfXGC iPhone : https://t.co/Qtp13CrCFh",2017-12-22 12:20:40,2415,184,133,False,Twitter for Android,0,0,False,
1348640817892581376,2021-01-11 14:40:02,Badan Pengawas Obat dan Makanan (BPOM) akhirnya mengeluarkan izin penggunaan darurat vaksin atau emergency use auth… https://t.co/czTzqnzLzw,,GenPI.co,Indonesia,"Download Apps Android: https://t.co/833QEXPjBE?amp=1
Download Apps IOS: https://t.co/FgpNrPLgR0?amp=1
Contact Us: socmed@genpi.co",2018-02-23 10:31:44,1800,1,133,False,genpico,0,0,False,
1348642854395002880,2021-01-11 14:48:07,"Majelis Ulama Indonesia (MUI) mengeluarkan fatwa halal terhadap vaksin Covid-19 produksi Sinovac, Tiongkok, yang di… https://t.co/3wQ9xF4g1g",,Lampung Post (Official),"Lampung, Indonesia","Adalah Twitter resmi Harian Umum Lampung Post. Berada dalam naungan PT Masa Kini Mandiri, penerbit Koran Lampung Post",2018-02-09 06:38:00,2571,4815,169,False,Twitter Web App,0,0,False,
1348643117604343808,2021-01-11 14:49:10,BPOM resmi mengeluarkan izin darurat atau emergency user authorization (UEA) untuk vaksin Covid-19 buatan Sinovac.… https://t.co/qzvBQmqBZD,,Lampung Post (Official),"Lampung, Indonesia","Adalah Twitter resmi Harian Umum Lampung Post. Berada dalam naungan PT Masa Kini Mandiri, penerbit Koran Lampung Post",2018-02-09 06:38:00,2571,4815,169,False,Twitter Web App,0,0,False,
1348645553983262720,2021-01-11 14:58:51,"Alasan Darurat, BPOM Setuju Penggunaan Vaksin Sinovac

https://t.co/VcUwBjAi2G

#Nasional #Kesehatan #BPOM #Covid_19 #Vaksin","['Nasional', 'Kesehatan', 'BPOM', 'Covid_19', 'Vaksin']",parade.id,"DKI Jakarta, Indonesia",Hadir sebagai bagian dari kepentingan literasi anak bangsa | redaksi.paradenews@gmail.com | iklan.paradeid@gmail.com |,2020-07-08 07:20:17,19,3,0,False,Twitter for iPhone,0,0,False,
1348649086702944256,2021-01-11 15:12:53,"Dapat Izin Darurat BPOM, Vaksin Sinovac Siap Disuntikkan ke Jokowi 13 Januari #Vaksin #BudiGunadiSadikin #BadanPOM… https://t.co/mQ7gTgI0xR","['Vaksin', 'BudiGunadiSadikin', 'BadanPOM']",BaBe - Baca Berita,Indonesia,"Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!
Download Aplikasinya disini https://t.co/XCH2Gleboa",2014-01-23 08:06:14,5128,48,95,False,BaBe ,0,0,False,
1348659482344058884,2021-01-11 15:54:12,"Temen"" gimana nih? Vaksin sudah dapat izin dari BPOM. Tentunya itu akan jadi sentimen positif untuk saham-saham far… https://t.co/cEx1mz9KL7",,Belajar Saham,,"How successful you will be, by what you do today.",2021-01-03 14:05:17,22,11,36,False,Twitter for Android,0,2,False,
1348660274144833536,2021-01-11 15:57:20,"MUI Terbitkan Fatwa Covid-19 Sinovac, Ini Redaksi Lengkapnya https://t.co/6G7nF9aScb

#vaksin #halal #COVID19 #muipusat #fatwaMUI #sinovac","['vaksin', 'halal', 'COVID19', 'muipusat', 'fatwaMUI', 'sinovac']",Majelis Ulama Indonesia,"Jalan Proklmasi No 51, Menteng","Wadah Ulama, Zuama, dan Cendekiawan Islam di Indonesia. 

Ig: MuiPusat",2017-10-13 23:53:44,7156,14,72,False,Twitter for Android,9,11,False,
